Date,Gender,WeightClassMap,WeightClass,Location,Fighter,CurrentLoseStreak,CurrentWinStreak,Draws,AvgSigStrLanded,AvgSigStrPct,AvgSubAtt,AvgTDLanded,AvgTDPct,LongestWinStreak,Losses,TotalRoundsFought,TotalTitleBouts,WinsByDecisionMajority,WinsByDecisionSplit,WinsByDecisionUnanimous,WinsByKO,WinsBySubmission,WinsByTKODoctorStoppage,Wins,Stance,HeightCms,ReachCms,WeightLbs,Age,Year,Win,Record,WinRate,WinRatePercentage,FinishRate,ExpPerAge,HeightReachRatio,WinsByDecision,DecisionRate,UFCFights
2022-05-14,MALE,Heavy,Light Heavyweight,"Las Vegas, Nevada, USA",Aleksandar Rakic,0,2,0,4.26,0.5,0.1,0.76,0.25,4,1,17,0,0,0,4,2,0,0,6,Orthodox,193.04,198.12,205,30,2022,No,6-1-0,0.8571428571428571,85.7%,0.3333333333333333,0.5666666666666667,0.9743589743589743,4,0.6666666666666666,7
2024-10-26,MALE,Heavy,Light Heavyweight,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Aleksandar Rakic,2,0,0,4.16,0.5,0.1,0.66,0.23,4,3,22,0,0,0,4,2,0,0,6,Orthodox,193.04,198.12,205,32,2024,No,6-3-0,0.6666666666666666,66.7%,0.3333333333333333,0.6875,0.9743589743589743,4,0.6666666666666666,7
2014-11-22,MALE,Heavy,Heavyweight,"Austin, Texas, USA",Aleksei Oleinik,0,1,0,10.0,0.45,1.0,1.0,0.25,1,0,1,0,0,0,0,0,1,0,1,Orthodox,187.96,203.2,240,37,2014,Yes,1-0-0,1.0,100.0%,1.0,0.02702702702702703,0.925,0,0.0,13
2016-07-13,MALE,Heavy,Heavyweight,"Sioux Falls, South Dakota, USA",Aleksei Oleinik,0,2,0,11.5,0.53,0.5,0.5,0.125,2,0,2,0,0,0,0,1,1,0,2,Orthodox,187.96,203.2,240,39,2016,No,2-0-0,1.0,100.0%,1.0,0.05128205128205128,0.925,0,0.0,13
2017-11-04,MALE,Heavy,Heavyweight,"New York City, New York, USA",Aleksei Oleinik,0,2,0,18.2,0.484,1.2,1.6,0.314,2,1,8,0,0,0,0,1,3,0,4,Orthodox,187.96,203.2,240,40,2017,No,4-1-0,0.8,80.0%,1.0,0.2,0.925,0,0.0,13
2018-09-15,MALE,Heavy,Heavyweight,"Moscow, Moscow, Russia",Aleksei Oleinik,0,1,0,19.2857,0.5,1.0,1.1429,0.224,2,2,11,0,0,0,0,1,4,0,5,Orthodox,187.96,203.2,240,41,2018,Yes,5-2-0,0.7142857142857143,71.4%,1.0,0.2682926829268293,0.925,0,0.0,13
2019-07-20,MALE,Heavy,Heavyweight,"San Antonio, Texas, USA",Aleksei Oleinik,1,0,0,3.08,0.5,2.8,3.01,0.46,2,3,13,0,0,0,0,1,5,0,6,Orthodox,187.96,203.2,240,42,2019,No,6-3-0,0.6666666666666666,66.7%,1.0,0.30952380952380953,0.925,0,0.0,13
2020-05-09,MALE,Heavy,Heavyweight,"Jacksonville, Florida, USA",Aleksei Oleinik,0,1,0,3.08,0.5,2.8,3.01,0.46,2,4,16,0,0,0,0,1,6,0,7,Orthodox,187.96,203.2,240,42,2020,Yes,7-4-0,0.6363636363636364,63.6%,1.0,0.38095238095238093,0.925,0,0.0,13
2021-06-19,MALE,Heavy,Heavyweight,"Las Vegas, Nevada, USA",Aleksei Oleinik,2,0,0,3.55,0.5,2.2,2.16,0.46,2,6,22,0,0,1,0,1,6,0,8,Orthodox,187.96,203.2,240,43,2021,No,8-6-0,0.5714285714285714,57.1%,0.875,0.5116279069767442,0.925,1,0.125,13
2022-10-01,MALE,Heavy,Heavyweight,"Las Vegas, Nevada, USA",Aleksei Oleinik,0,1,0,3.29,0.48,1.9,1.82,0.46,2,7,26,0,0,1,0,1,7,0,9,Orthodox,187.96,203.2,240,45,2022,No,9-7-0,0.5625,56.2%,0.8888888888888888,0.5777777777777777,0.925,1,0.1111111111111111,13
2016-08-27,MALE,Medium,Middleweight,"Vancouver, British Columbia, Canada",Alessio Di Chirico,1,0,0,65.0,0.43,0.0,2.0,0.66,0,1,3,0,0,0,0,0,0,0,0,Orthodox,182.88,187.96,185,26,2016,Yes,0-1-0,0.0,0.0%,0.0,0.11538461538461539,0.9729729729729729,0,0.0,9
2017-12-16,MALE,Medium,Middleweight,"Winnipeg, Manitoba, Canada",Alessio Di Chirico,1,0,0,42.3333,0.457,0.0,1.3333,0.33,1,2,7,0,0,1,0,0,0,0,1,Orthodox,182.88,187.96,185,28,2017,Yes,1-2-0,0.3333333333333333,33.3%,0.0,0.25,0.9729729729729729,1,1.0,9
2018-07-06,MALE,Medium,Middleweight,"Las Vegas, Nevada, USA",Alessio Di Chirico,0,1,0,33.25,0.383,0.0,1.25,0.498,1,2,9,0,0,1,0,1,0,0,2,Orthodox,182.88,187.96,185,28,2018,Yes,2-2-0,0.5,50.0%,0.5,0.32142857142857145,0.9729729729729729,1,0.5,9
2019-09-28,MALE,Medium,Middleweight,"Copenhagen, Denmark",Alessio Di Chirico,1,0,0,3.2,0.42,0.0,1.95,0.5,2,3,15,0,0,2,0,1,0,0,3,Orthodox,182.88,187.96,185,29,2019,No,3-3-0,0.5,50.0%,0.3333333333333333,0.5172413793103449,0.9729729729729729,2,0.6666666666666666,9
2020-08-29,MALE,Medium,Middleweight,"Las Vegas, Nevada, USA",Alessio Di Chirico,2,0,0,3.2,0.42,0.0,1.95,0.5,2,4,18,0,0,2,0,1,0,0,3,Orthodox,182.88,187.96,185,30,2020,No,3-4-0,0.42857142857142855,42.9%,0.3333333333333333,0.6,0.9729729729729729,2,0.6666666666666666,9
2021-08-28,MALE,Medium,Middleweight,"Las Vegas, Nevada, USA",Alessio Di Chirico,0,1,0,3.3,0.41,0.0,1.62,0.45,2,5,22,0,0,2,0,2,0,0,4,Orthodox,182.88,187.96,185,31,2021,No,4-5-0,0.4444444444444444,44.4%,0.5,0.7096774193548387,0.9729729729729729,2,0.5,9
2022-09-03,MALE,Medium,Middleweight,"Paris, Ile-de-France, France",Alessio Di Chirico,1,0,0,3.32,0.39,0.0,1.46,0.39,2,6,23,0,0,2,0,2,0,0,4,Orthodox,182.88,187.96,185,32,2022,No,4-6-0,0.4,40.0%,0.5,0.71875,0.9729729729729729,2,0.5,9
2011-11-12,MALE,Light,Bantamweight,"Anaheim, California, USA",Alex Caceres,2,0,0,7.5,0.4,0.0,0.0,0.0,0,2,3,0,0,0,0,0,0,0,0,Southpaw,177.8,185.42,145,23,2011,Yes,0-2-0,0.0,0.0%,0.0,0.13043478260869565,0.9589041095890413,0,0.0,21
2012-07-11,MALE,Light,Bantamweight,"San Jose, California, USA",Alex Caceres,1,0,0,43.0,0.498,2.0,0.25,0.25,1,3,9,0,0,0,1,0,0,0,1,Southpaw,177.8,185.42,145,24,2012,Yes,1-3-0,0.25,25.0%,0.0,0.375,0.9589041095890413,1,1.0,21
2013-09-21,MALE,Light,Bantamweight,"Toronto, Ontario, Canada",Alex Caceres,1,0,0,39.2857,0.54,1.5714,0.1429,0.143,2,4,17,0,0,1,1,0,1,0,3,Southpaw,177.8,185.42,145,25,2013,Yes,3-4-0,0.42857142857142855,42.9%,0.3333333333333333,0.68,0.9589041095890413,2,0.6666666666666666,21
2014-07-05,MALE,Light,Bantamweight,"Las Vegas, Nevada, USA",Alex Caceres,0,2,0,48.2222,0.528,1.3333,0.2222,0.222,2,4,23,0,0,2,1,0,2,0,5,Southpaw,177.8,185.42,145,26,2014,No,5-4-0,0.5555555555555556,55.6%,0.4,0.8846153846153846,0.9589041095890413,3,0.6,21
2015-06-06,MALE,Light,Bantamweight,"New Orleans, Louisiana, USA",Alex Caceres,2,0,0,43.4545,0.499,1.0909,0.1818,0.182,2,6,29,0,0,2,1,0,2,0,5,Southpaw,177.8,185.42,145,26,2015,No,5-6-0,0.45454545454545453,45.5%,0.4,1.1153846153846154,0.9589041095890413,3,0.6,21
2016-08-06,MALE,Light,Featherweight,"Salt Lake City, Utah, USA",Alex Caceres,0,2,0,46.3571,0.473,0.8571,0.5714,0.238,2,7,36,0,0,2,3,0,2,0,7,Southpaw,177.8,185.42,145,28,2016,No,7-7-0,0.5,50.0%,0.2857142857142857,1.2857142857142858,0.9589041095890413,5,0.7142857142857143,21
2017-01-28,MALE,Light,Featherweight,"Denver, Colorado, USA",Alex Caceres,1,0,0,47.4,0.462,0.8,0.6,0.289,2,8,41,0,0,2,3,0,2,0,7,Southpaw,177.8,185.42,145,28,2017,No,7-8-0,0.4666666666666667,46.7%,0.2857142857142857,1.4642857142857142,0.9589041095890413,5,0.7142857142857143,21
2018-07-06,MALE,Light,Featherweight,"Las Vegas, Nevada, USA",Alex Caceres,1,0,0,46.5556,0.462,0.7222,0.5,0.241,2,10,48,0,0,2,3,0,2,1,8,Southpaw,177.8,185.42,145,30,2018,Yes,8-10-0,0.4444444444444444,44.4%,0.375,1.6,0.9589041095890413,5,0.625,21
2019-07-20,MALE,Light,Featherweight,"San Antonio, Texas, USA",Alex Caceres,1,0,0,3.98,0.48,0.8,0.53,0.75,4,10,52,0,0,3,3,1,2,0,9,Southpaw,177.8,185.42,145,31,2019,Yes,9-10-0,0.47368421052631576,47.4%,0.3333333333333333,1.6774193548387097,0.9589041095890413,6,0.6666666666666666,21
2020-08-29,MALE,Light,Featherweight,"Las Vegas, Nevada, USA",Alex Caceres,0,2,0,4.14,0.49,0.7,0.55,0.76,4,10,58,0,0,3,5,1,2,0,11,Southpaw,177.8,185.42,145,32,2020,Yes,11-10-0,0.5238095238095238,52.4%,0.2727272727272727,1.8125,0.9589041095890413,8,0.7272727272727273,21
2021-10-23,MALE,Light,Featherweight,"Las Vegas, Nevada, USA",Alex Caceres,0,4,0,4.21,0.49,0.7,0.54,0.68,4,10,62,0,0,3,6,1,3,0,13,Southpaw,177.8,185.42,145,33,2021,Yes,13-10-0,0.5652173913043478,56.5%,0.3076923076923077,1.878787878787879,0.9589041095890413,9,0.6923076923076923,21
2022-12-17,MALE,Light,Featherweight,"Las Vegas, Nevada, USA",Alex Caceres,1,0,0,4.21,0.49,0.7,0.54,0.68,5,11,67,0,0,3,6,1,4,0,14,Southpaw,177.8,185.42,145,34,2022,Yes,14-11-0,0.56,56.0%,0.35714285714285715,1.9705882352941178,0.9589041095890413,9,0.6428571428571429,21
2023-08-26,MALE,Light,Featherweight,"Kallang, Singapore",Alex Caceres,0,2,0,4.21,0.49,0.7,0.54,0.68,5,11,71,0,0,3,7,2,4,0,16,Southpaw,177.8,185.42,145,35,2023,No,16-11-0,0.5925925925925926,59.3%,0.375,2.0285714285714285,0.9589041095890413,10,0.625,21
2024-05-11,MALE,Light,Featherweight,"St. Louis, Missouri, USA",Alex Caceres,1,0,0,4.21,0.49,0.7,0.54,0.68,5,12,74,0,0,3,7,2,4,0,16,Southpaw,177.8,185.42,145,35,2024,No,16-12-0,0.5714285714285714,57.1%,0.375,2.1142857142857143,0.9589041095890413,10,0.625,21
2014-08-23,MALE,Medium,Welterweight,"Tulsa, Oklahoma, USA",Alex Garcia,0,2,0,35.0,0.525,0.0,4.0,0.36,2,0,4,0,0,1,0,1,0,0,2,Orthodox,175.26,182.88,170,27,2014,No,2-0-0,1.0,100.0%,0.5,0.14814814814814814,0.9583333333333333,1,0.5,8
2015-07-11,MALE,Medium,Welterweight,"Las Vegas, Nevada, USA",Alex Garcia,1,0,0,25.0,0.39,0.0,3.6667,0.38,2,1,7,0,0,1,0,1,0,0,2,Orthodox,175.26,182.88,170,27,2015,Yes,2-1-0,0.6666666666666666,66.7%,0.5,0.25925925925925924,0.9583333333333333,1,0.5,8
2016-12-30,MALE,Medium,Welterweight,"Las Vegas, Nevada, USA",Alex Garcia,1,0,0,24.4,0.348,0.0,3.8,0.512,2,2,13,0,0,1,1,1,0,0,3,Orthodox,175.26,182.88,170,29,2016,Yes,3-2-0,0.6,60.0%,0.3333333333333333,0.4482758620689655,0.9583333333333333,2,0.6666666666666666,8
2017-06-25,MALE,Medium,Welterweight,"Oklahoma City, Oklahoma, USA",Alex Garcia,0,1,0,22.6667,0.37,0.0,3.3333,0.51,2,2,14,0,0,1,1,2,0,0,4,Orthodox,175.26,182.88,170,29,2017,No,4-2-0,0.6666666666666666,66.7%,0.5,0.4827586206896552,0.9583333333333333,2,0.5,8
2018-10-27,MALE,Medium,Welterweight,"Moncton, New Brunswick, Canada",Alex Garcia,1,0,0,20.5556,0.32,0.1111,3.1111,0.466,2,4,22,0,0,1,1,2,1,0,5,Orthodox,175.26,182.88,170,31,2018,No,5-4-0,0.5555555555555556,55.6%,0.6,0.7096774193548387,0.9583333333333333,2,0.4,8
2016-12-17,MALE,Medium,Welterweight,"Sacramento, California, USA",Alex Morono,0,1,0,43.0,0.34,1.0,0.0,0.0,1,0,3,0,0,1,0,0,0,0,1,Orthodox,180.34,182.88,170,26,2016,Yes,1-0-0,1.0,100.0%,0.0,0.11538461538461539,0.9861111111111112,1,1.0,13
2017-09-22,MALE,Medium,Welterweight,"Saitama, Saitama, Japan",Alex Morono,1,0,0,66.3333,0.423,0.3333,0.0,0.0,2,1,8,0,0,1,1,0,0,0,2,Orthodox,180.34,182.88,170,27,2017,No,2-1-0,0.6666666666666666,66.7%,0.0,0.2962962962962963,0.9861111111111112,2,1.0,13
2018-07-28,MALE,Medium,Welterweight,"Calgary, Alberta, Canada",Alex Morono,0,1,0,48.8,0.386,0.4,0.0,0.0,2,2,12,0,0,1,1,0,1,0,3,Orthodox,180.34,182.88,170,27,2018,No,3-2-0,0.6,60.0%,0.3333333333333333,0.4444444444444444,0.9861111111111112,2,0.6666666666666666,13
2019-10-12,MALE,Medium,Welterweight,"Tampa, Florida, USA",Alex Morono,0,2,0,4.42,0.39,0.6,0.0,0.0,2,2,19,0,0,1,2,1,1,0,5,Orthodox,180.34,182.88,170,29,2019,Yes,5-2-0,0.7142857142857143,71.4%,0.4,0.6551724137931034,0.9861111111111112,3,0.6,13
2021-12-04,MALE,Medium,Welterweight,"Las Vegas, Nevada, USA",Alex Morono,0,2,0,4.96,0.41,0.4,0.36,0.26,3,4,33,0,0,1,5,2,1,0,9,Orthodox,180.34,182.88,170,31,2021,Yes,9-4-0,0.6923076923076923,69.2%,0.3333333333333333,1.064516129032258,0.9861111111111112,6,0.6666666666666666,13
2022-07-30,MALE,Medium,Welterweight,"Dallas, Texas, USA",Alex Morono,0,3,0,4.96,0.41,0.4,0.36,0.26,3,4,36,0,0,1,6,2,1,0,10,Orthodox,180.34,182.88,170,31,2022,Yes,10-4-0,0.7142857142857143,71.4%,0.3,1.1612903225806452,0.9861111111111112,7,0.7,13
2023-10-07,MALE,Medium,Welterweight,"Las Vegas, Nevada, USA",Alex Morono,0,1,0,4.96,0.41,0.4,0.36,0.26,4,5,44,0,0,1,7,2,2,0,12,Orthodox,180.34,182.88,170,33,2023,No,12-5-0,0.7058823529411765,70.6%,0.3333333333333333,1.3333333333333333,0.9861111111111112,8,0.6666666666666666,13
2024-10-12,MALE,Medium,Welterweight,"Las Vegas, Nevada, USA",Alex Morono,1,0,0,4.96,0.4,0.3,0.34,0.25,4,7,53,0,0,1,8,2,2,0,13,Orthodox,180.34,182.88,170,34,2024,No,13-7-0,0.65,65.0%,0.3076923076923077,1.5588235294117647,0.9861111111111112,9,0.6923076923076923,13
2015-11-07,MALE,Light,Lightweight,"Sao Paulo, Sao Paulo, Brazil",Alex Oliveira,0,2,0,14.3333,0.313,1.0,2.6667,0.303,2,1,7,0,0,0,1,0,1,0,2,Orthodox,180.34,193.04,170,27,2015,Yes,2-1-0,0.6666666666666666,66.7%,0.5,0.25925925925925924,0.9342105263157895,1,0.5,16
2016-10-01,MALE,Light,Lightweight,"Portland, Oregon, USA",Alex Oliveira,0,1,0,26.1667,0.44,0.5,1.6667,0.193,3,2,14,0,0,0,2,1,1,0,4,Orthodox,180.34,193.04,170,28,2016,Yes,4-2-0,0.6666666666666666,66.7%,0.5,0.5,0.9342105263157895,2,0.5,16
2017-12-02,MALE,Medium,Welterweight,"Detroit, Michigan, USA",Alex Oliveira,0,2,0,23.1,0.493,0.6,2.1,0.235,3,3,22,0,0,0,2,3,2,0,7,Orthodox,180.34,193.04,170,29,2017,No,7-3-0,0.7,70.0%,0.7142857142857143,0.7586206896551724,0.9342105263157895,2,0.2857142857142857,16
2018-12-08,MALE,Medium,Welterweight,"Toronto, Ontario, Canada",Alex Oliveira,0,2,0,26.1538,0.507,0.5385,2.0,0.288,3,4,28,0,0,0,2,4,3,0,9,Orthodox,180.34,193.04,170,30,2018,No,9-4-0,0.6923076923076923,69.2%,0.7777777777777778,0.9333333333333333,0.9342105263157895,2,0.2222222222222222,16
2019-09-28,MALE,Medium,Welterweight,"Copenhagen, Denmark",Alex Oliveira,2,0,0,2.25,0.46,0.7,2.86,0.39,4,5,33,0,0,0,2,4,3,0,9,Orthodox,180.34,193.04,170,31,2019,No,9-5-0,0.6428571428571429,64.3%,0.7777777777777778,1.064516129032258,0.9342105263157895,2,0.2222222222222222,16
2020-07-25,MALE,Medium,Welterweight,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Alex Oliveira,0,1,0,2.88,0.5,0.6,2.69,0.37,4,6,39,0,0,1,2,4,3,0,10,Orthodox,180.34,193.04,170,32,2020,Yes,10-6-0,0.625,62.5%,0.7,1.21875,0.9342105263157895,3,0.3,16
2021-10-02,MALE,Medium,Welterweight,"Las Vegas, Nevada, USA",Alex Oliveira,2,0,0,2.97,0.51,0.5,2.27,0.37,4,8,44,0,0,1,3,4,3,0,11,Orthodox,180.34,193.04,170,33,2021,No,11-8-0,0.5789473684210527,57.9%,0.6363636363636364,1.3333333333333333,0.9342105263157895,4,0.36363636363636365,16
2022-03-05,MALE,Medium,Welterweight,"Las Vegas, Nevada, USA",Alex Oliveira,3,0,0,2.99,0.51,0.6,2.35,0.38,4,9,47,0,0,1,3,4,3,0,11,Orthodox,180.34,193.04,170,34,2022,No,11-9-0,0.55,55.0%,0.6363636363636364,1.3823529411764706,0.9342105263157895,4,0.36363636363636365,16
2021-11-06,MALE,Medium,Middleweight,"New York City, New York, USA",Alex Pereira,0,0,0,5.23,0.63,0.3,0.17,1.0,0,0,0,5,0,0,0,0,0,0,0,Orthodox,193.04,200.66,205,34,2021,Yes,0-0-0,,nan%,0.0,0.0,0.9620253164556962,0,0.0,9
2022-11-12,MALE,Medium,Middleweight,"New York City, New York, USA",Alex Pereira,0,3,0,5.23,0.63,0.3,0.17,1.0,3,0,6,4,0,0,1,2,0,0,3,Orthodox,193.04,200.66,205,35,2022,Yes,3-0-0,1.0,100.0%,0.6666666666666666,0.17142857142857143,0.9620253164556962,1,0.3333333333333333,9
2023-11-11,MALE,Heavy,Light Heavyweight,"New York City, New York, USA",Alex Pereira,0,1,0,5.23,0.63,0.3,0.17,1.0,4,1,16,4,0,1,1,3,0,0,5,Orthodox,193.04,200.66,205,36,2023,Yes,5-1-0,0.8333333333333334,83.3%,0.6,0.4444444444444444,0.9620253164556962,2,0.4,9
2024-10-05,MALE,Heavy,Light Heavyweight,"Salt Lake City, Utah, USA",Alex Pereira,0,4,0,5.46,0.63,0.3,0.14,1.0,4,1,21,5,0,1,1,6,0,0,8,Orthodox,193.04,200.66,205,37,2024,Yes,8-1-0,0.8888888888888888,88.9%,0.75,0.5675675675675675,0.9620253164556962,2,0.25,9
2018-11-30,MALE,Light,Flyweight,"Las Vegas, Nevada, USA",Alex Perez,0,3,0,45.6667,0.487,1.0,2.3333,0.35,3,0,6,0,0,0,1,1,1,0,3,Orthodox,167.64,165.1,135,26,2018,No,3-0-0,1.0,100.0%,0.6666666666666666,0.23076923076923078,1.0153846153846153,1,0.3333333333333333,8
2019-03-30,MALE,Light,Bantamweight,"Philadelphia, Pennsylvania, USA",Alex Perez,1,0,0,37.75,0.473,0.75,2.0,0.513,3,1,7,0,0,0,1,1,1,0,3,Orthodox,167.64,165.1,135,27,2019,Yes,3-1-0,0.75,75.0%,0.6666666666666666,0.25925925925925924,1.0153846153846153,1,0.3333333333333333,8
2020-06-06,MALE,Light,Flyweight,"Las Vegas, Nevada, USA",Alex Perez,0,2,0,4.48,0.47,1.5,3.27,0.5,3,1,11,0,0,0,2,1,2,0,5,Orthodox,167.64,165.1,125,28,2020,Yes,5-1-0,0.8333333333333334,83.3%,0.6,0.39285714285714285,1.0153846153846153,2,0.4,8
2022-07-30,MALE,Light,Flyweight,"Dallas, Texas, USA",Alex Perez,1,0,0,4.19,0.46,0.8,2.04,0.46,4,2,14,1,0,0,2,2,3,0,7,Orthodox,167.64,165.1,125,30,2022,No,7-2-0,0.7777777777777778,77.8%,0.7142857142857143,0.4666666666666667,1.0153846153846153,2,0.2857142857142857,8
2024-06-15,MALE,Light,Flyweight,"Las Vegas, Nevada, USA",Alex Perez,0,1,0,4.19,0.46,0.8,2.04,0.46,4,4,20,1,0,0,2,3,3,0,8,Orthodox,167.64,165.1,125,32,2024,No,8-4-0,0.6666666666666666,66.7%,0.75,0.625,1.0153846153846153,2,0.25,8
2014-12-06,MALE,Light,Featherweight,"Las Vegas, Nevada, USA",Alex White,1,0,0,31.0,0.46,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,Southpaw,182.88,180.34,155,26,2014,No,1-1-0,0.5,50.0%,1.0,0.15384615384615385,1.0140845070422535,0,0.0,9
2016-02-06,MALE,Light,Featherweight,"Las Vegas, Nevada, USA",Alex White,2,0,0,40.0,0.423,0.3333,0.3333,0.11,1,2,7,0,0,0,0,1,0,0,1,Southpaw,182.88,180.34,155,27,2016,Yes,1-2-0,0.3333333333333333,33.3%,1.0,0.25925925925925924,1.0140845070422535,0,0.0,9
2017-09-09,MALE,Light,Lightweight,"Edmonton, Alberta, Canada",Alex White,1,0,0,41.8,0.416,0.2,0.8,0.15,1,3,13,0,0,0,1,1,0,0,2,Southpaw,182.88,180.34,155,28,2017,Yes,2-3-0,0.4,40.0%,0.5,0.4642857142857143,1.0140845070422535,1,0.5,9
2018-09-08,MALE,Light,Lightweight,"Dallas, Texas, USA",Alex White,1,0,0,46.0,0.43,0.1429,0.7143,0.25,1,4,18,0,0,0,1,2,0,0,3,Southpaw,182.88,180.34,155,29,2018,No,3-4-0,0.42857142857142855,42.9%,0.6666666666666666,0.6206896551724138,1.0140845070422535,1,0.3333333333333333,9
2019-10-26,MALE,Light,Lightweight,"Kallang, Singapore",Alex White,0,1,0,3.76,0.42,0.5,0.92,0.28,0,5,22,0,0,0,2,2,0,0,4,Southpaw,182.88,180.34,155,31,2019,No,4-5-0,0.4444444444444444,44.4%,0.5,0.7096774193548387,1.0140845070422535,2,0.5,9
2017-08-05,FEMALE,Women,Women's Strawweight,"Mexico City, Distrito Federal, Mexico",Alexa Grasso,1,0,0,72.5,0.43,0.5,0.5,0.25,1,1,6,0,0,0,1,0,0,0,1,Orthodox,165.1,167.64,115,23,2017,Yes,1-1-0,0.5,50.0%,0.0,0.2608695652173913,0.9848484848484849,1,1.0,10
2018-05-19,FEMALE,Women,Women's Strawweight,"Santiago, Chile",Alexa Grasso,0,1,0,69.6667,0.42,0.3333,0.3333,0.167,1,1,9,0,0,1,1,0,0,0,2,Orthodox,165.1,167.64,115,24,2018,No,2-1-0,0.6666666666666666,66.7%,0.0,0.375,0.9848484848484849,2,1.0,10
2019-09-21,FEMALE,Women,Women's Strawweight,"Mexico City, Distrito Federal, Mexico",Alexa Grasso,0,1,0,5.25,0.41,0.6,0.19,0.33,1,2,13,0,0,1,2,0,0,0,3,Orthodox,165.1,167.64,115,26,2019,No,3-2-0,0.6,60.0%,0.0,0.5,0.9848484848484849,3,1.0,10
2020-08-29,FEMALE,Women,Women's Flyweight,"Las Vegas, Nevada, USA",Alexa Grasso,1,0,0,5.25,0.41,0.6,0.19,0.33,1,3,16,0,0,1,2,0,0,0,3,Orthodox,165.1,167.64,115,27,2020,Yes,3-3-0,0.5,50.0%,0.0,0.5925925925925926,0.9848484848484849,3,1.0,10
2022-10-15,FEMALE,Women,Women's Flyweight,"Las Vegas, Nevada, USA",Alexa Grasso,0,3,0,4.67,0.43,0.6,0.41,0.45,3,3,23,2,0,1,4,0,1,0,6,Orthodox,165.1,167.64,125,29,2022,Yes,6-3-0,0.6666666666666666,66.7%,0.16666666666666666,0.7931034482758621,0.9848484848484849,5,0.8333333333333334,10
2023-03-04,FEMALE,Women,Women's Flyweight,"Las Vegas, Nevada, USA",Alexa Grasso,0,4,0,4.67,0.43,0.6,0.41,0.45,4,3,28,1,0,1,5,0,1,0,7,Orthodox,165.1,167.64,125,29,2023,Yes,7-3-0,0.7,70.0%,0.14285714285714285,0.9655172413793104,0.9848484848484849,6,0.8571428571428571,10
2024-09-14,FEMALE,Women,Women's Flyweight,"Las Vegas, Nevada, USA",Alexa Grasso,0,5,1,4.19,0.41,0.7,0.44,0.4,5,3,37,2,0,1,5,0,2,0,8,Orthodox,165.1,167.64,125,31,2024,No,8-3-1,0.6666666666666666,66.7%,0.25,1.1935483870967742,0.9848484848484849,6,0.75,10
2010-10-16,MALE,Heavy,Light Heavyweight,"London, England, United Kingdom",Alexander Gustafsson,1,0,0,3.0,0.13,0.0,0.0,0.0,1,1,2,0,0,0,0,1,0,0,1,Orthodox,195.58,200.66,205,23,2010,Yes,1-1-0,0.5,50.0%,1.0,0.08695652173913043,0.9746835443037976,0,0.0,17
2011-12-30,MALE,Heavy,Light Heavyweight,"Las Vegas, Nevada, USA",Alexander Gustafsson,0,3,0,15.0,0.314,1.0,0.6,0.232,3,1,7,0,0,0,0,2,2,0,4,Orthodox,195.58,200.66,205,24,2011,Yes,4-1-0,0.8,80.0%,1.0,0.2916666666666667,0.9746835443037976,0,0.0,17
2012-12-08,MALE,Heavy,Light Heavyweight,"Seattle, Washington, USA",Alexander Gustafsson,0,5,0,23.0,0.329,0.7143,0.5714,0.309,5,1,11,0,0,0,1,3,2,0,6,Orthodox,195.58,200.66,205,25,2012,Yes,6-1-0,0.8571428571428571,85.7%,0.8333333333333334,0.44,0.9746835443037976,1,0.16666666666666666,17
2013-09-21,MALE,Heavy,Light Heavyweight,"Toronto, Ontario, Canada",Alexander Gustafsson,0,6,0,29.125,0.345,0.625,1.25,0.333,6,1,14,0,0,0,2,3,2,0,7,Orthodox,195.58,200.66,205,26,2013,No,7-1-0,0.875,87.5%,0.7142857142857143,0.5384615384615384,0.9746835443037976,2,0.2857142857142857,17
2014-03-08,MALE,Heavy,Light Heavyweight,"London, England, United Kingdom",Alexander Gustafsson,1,0,0,38.1111,0.349,0.5556,1.2222,0.309,6,2,19,1,0,0,2,3,2,0,7,Orthodox,195.58,200.66,205,27,2014,Yes,7-2-0,0.7777777777777778,77.8%,0.7142857142857143,0.7037037037037037,0.9746835443037976,2,0.2857142857142857,17
2015-10-03,MALE,Heavy,Light Heavyweight,"Houston, Texas, USA",Alexander Gustafsson,1,0,0,34.0,0.375,0.4545,1.0909,0.298,6,3,22,1,0,0,2,4,2,0,8,Orthodox,195.58,200.66,205,28,2015,No,8-3-0,0.7272727272727273,72.7%,0.75,0.7857142857142857,0.9746835443037976,2,0.25,17
2016-09-03,MALE,Heavy,Light Heavyweight,"Hamburg, Hamburg, Germany",Alexander Gustafsson,2,0,0,41.1667,0.383,0.4167,1.0833,0.285,6,4,27,2,0,0,2,4,2,0,8,Orthodox,195.58,200.66,205,29,2016,Yes,8-4-0,0.6666666666666666,66.7%,0.75,0.9310344827586207,0.9746835443037976,2,0.25,17
2017-05-28,MALE,Heavy,Light Heavyweight,"Stockholm, Sweden",Alexander Gustafsson,0,1,0,41.8462,0.392,0.3846,1.3077,0.325,6,4,30,2,0,0,3,4,2,0,9,Orthodox,195.58,200.66,205,30,2017,Yes,9-4-0,0.6923076923076923,69.2%,0.6666666666666666,1.0,0.9746835443037976,3,0.3333333333333333,17
