NumberOfRounds,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,label,Gender_MALE,BlueStance_Orthodox,BlueStance_Southpaw,BlueStance_Switch,BlueStance_OpenStance,RedStance_Orthodox,RedStance_Southpaw,RedStance_Switch,RedStance_OpenStance,BetterRank_Red,BetterRank_Blue,BetterRank_neither,FinishRate,WinRatio,ExpPerYear,ReachAdvantageRatio,HeightReachRatio,WinsByDecision,DecisionRate
3,-2,3,-1,-3,-4,-26,1,0,0,2.54,5.08,-1,1,1,0,0,1,0,0,1,0,0,1,0,0,0.3333333333333333,0.4,-0.8891625615763546,0.9736842105263158,-0.012446657183499243,-3,-0.3333333333333333
3,0,-2,-2,-2,0,-9,1,3,-1,-7.62,-2.54,-3,1,1,1,0,0,0,0,1,0,0,1,0,0,0.5833333333333334,0.0,-0.29142857142857137,1.0144927536231885,-0.02898550724637672,-4,-0.5833333333333334
3,3,-1,-1,-1,3,6,0,0,0,-5.08,0.0,11,0,1,0,0,1,0,0,0,1,0,0,0,1,0.0,-1.0,0.14367816091954025,1.0,-0.02985074626865658,-1,-1.0
3,0,0,0,-2,-2,-14,0,-2,0,2.54,-5.08,-1,0,1,1,0,0,0,1,0,0,0,1,0,0,0.0,0.06666666666666665,-0.40463458110516937,1.0263157894736843,0.038124156545209176,0,0.0
3,0,0,-4,-3,1,0,0,-2,-1,-17.78,2.54,10,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.30000000000000004,-0.2916666666666667,-0.17142857142857143,0.986842105263158,-0.10526315789473684,0,0.3
3,0,0,-1,1,2,7,0,1,0,0.0,2.54,-7,0,1,0,1,0,0,1,0,0,0,1,0,0,0.050000000000000044,-0.17500000000000004,0.33571428571428574,0.986842105263158,-0.012280701754385892,0,-0.04999999999999999
3,0,0,-2,0,2,-2,0,0,-1,-2.54,5.08,-4,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.20000000000000007,-0.15873015873015872,0.0117647058823529,0.9722222222222223,-0.04166666666666674,1,0.2
3,-1,1,-1,-2,-3,-16,0,1,-1,0.0,-2.54,3,0,1,1,0,0,0,0,0,1,0,0,0,1,0.6666666666666667,0.5,-0.5026785714285714,1.0140845070422535,0.013497652582159625,-2,-0.6666666666666666
3,0,-1,-1,-1,0,-3,0,-1,0,-2.54,5.08,4,0,1,0,0,1,0,0,1,0,0,0,0,1,-1.0,-1.0,-0.14285714285714285,0.9710144927536233,-0.04391088038070512,0,0.0
5,-1,0,-2,0,-1,-12,-2,-1,3,7.62,15.24,-9,0,1,1,0,0,0,1,0,0,0,1,0,0,0.18181818181818182,0.0404411764705882,0.01538461538461533,0.9259259259259259,-0.034074074074074034,-2,-0.18181818181818177
3,1,-3,2,11,6,62,4,0,3,-10.16,-5.08,5,1,1,0,1,0,0,0,1,0,0,0,0,1,-0.15555555555555556,0.025000000000000022,1.4760765550239234,1.0285714285714285,-0.028571428571428692,8,0.15555555555555556
3,0,-2,1,0,3,1,0,0,2,5.08,10.16,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0.33333333333333337,-0.2571428571428571,-0.030172413793103425,0.9428571428571427,-0.028571428571428692,-2,-0.33333333333333337
3,-1,4,-1,-4,-3,-17,1,-3,0,2.54,22.86,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0.125,0.13333333333333341,-0.5919540229885057,0.8928571428571428,-0.0938095238095239,-1,-0.125
3,0,2,-1,-5,-4,-25,0,0,-3,2.54,-2.54,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0.0,0.16666666666666674,-0.7352941176470587,1.0131578947368423,0.025632262474367895,-2,0.0
3,-1,0,-1,-3,-4,-21,0,-3,1,5.08,2.54,-6,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.16666666666666669,0.038461538461538436,-0.5113300492610836,0.986842105263158,0.013508771929824692,-1,0.16666666666666663
3,0,1,0,-4,-4,-17,0,-1,-2,7.62,10.16,-1,1,1,1,0,0,0,1,0,0,0,0,0,1,0.1428571428571429,0.16666666666666663,-0.5056818181818182,0.9500000000000001,-0.009868421052631637,-1,-0.14285714285714285
3,0,0,-2,-8,-12,-57,0,-2,0,-2.54,-2.54,-9,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.2222222222222222,0.5714285714285714,-1.5144787644787645,1.0158730158730158,-0.00024801587301603867,-6,0.2222222222222222
3,1,0,-1,-12,-12,-64,-2,0,-4,5.08,-2.54,-1,0,1,1,0,0,0,1,0,0,0,0,0,1,0.06015037593984962,0.05555555555555558,-1.5794871794871794,1.0144927536231885,0.04285714285714293,-8,-0.06015037593984962
3,-1,2,-1,-5,-9,-35,-1,-3,0,0.0,0.0,-7,0,1,1,0,0,0,0,1,0,0,0,0,1,-0.130952380952381,0.1217948717948718,-0.764367816091954,1.0,0.0,-2,0.13095238095238093
3,0,3,-2,-12,-8,-53,0,-1,-1,5.08,0.0,-8,1,1,0,0,1,0,1,0,0,0,0,0,1,0.4470588235294118,0.17948717948717952,-1.3035087719298246,1.0,0.028169014084507005,-10,-0.4470588235294118
3,1,-1,0,-1,0,-6,0,1,-1,0.0,2.54,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0.5,-0.16666666666666663,-0.1903225806451613,0.9861111111111112,-0.013497652582159625,-1,-0.5
3,-2,1,1,1,-2,-3,0,0,0,2.54,2.54,-11,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,1.0,-0.04603580562659848,0.9861111111111112,0.0005868544600938774,1,1.0
3,2,-1,-1,-1,2,3,0,0,0,2.54,5.08,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,-1.0,0.06956521739130436,0.9696969696969698,-0.014678030303030165,-1,-1.0
5,2,-1,-1,-1,4,2,0,-1,0,-10.16,-20.32,-2,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.06666666666666665,-0.24999999999999994,0.12380952380952381,1.1066666666666667,0.045622489959839196,0,0.06666666666666671
3,0,1,0,-2,-9,-26,0,-2,0,0.0,0.0,-2,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.25,0.6923076923076923,-0.7800586510263929,1.0,0.0,0,0.25
3,0,0,3,3,0,9,0,0,0,-2.54,-10.16,10,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.6,0.2142857142857143,0.17105263157894735,1.0571428571428572,0.04131274131274132,3,0.6
3,1,-3,-1,4,5,21,0,1,1,5.08,2.54,9,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.09523809523809523,-0.41666666666666663,0.5505494505494506,0.9864864864864864,0.013883746760458893,2,0.09523809523809523
3,1,0,1,1,3,8,0,0,1,-12.7,-10.16,3,0,1,0,0,1,0,0,0,1,0,0,0,1,1.0,0.2,0.2267552182163188,1.0606060606060608,-0.01601731601731582,0,0.0
3,-2,3,1,2,-2,-3,-1,0,1,7.62,7.62,-3,0,0,1,0,0,0,1,0,0,0,1,0,0,0.08333333333333331,0.2222222222222222,-0.01992409867172673,0.9552238805970149,0.0,1,-0.08333333333333337
3,0,0,0,1,-3,-3,0,1,0,-5.08,-10.16,-4,1,1,1,0,0,0,1,0,0,0,0,0,1,0.16666666666666669,0.29166666666666663,-0.017857142857142905,1.0606060606060608,0.029437229437229706,0,-0.16666666666666663
3,1,0,-1,-1,0,-5,0,0,0,-7.62,-2.54,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,-0.3333333333333333,-0.1724137931034483,1.0142857142857142,-0.028973843058350157,-1,-1.0
3,0,-1,-1,-1,0,-3,0,0,-1,10.16,25.4,-9,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.5,-0.16666666666666669,-0.014117647058823513,0.8550724637681161,-0.09432571849668381,0,0.5
3,0,0,1,1,0,1,0,1,0,-2.54,-10.16,7,0,1,1,0,0,0,1,0,0,0,0,0,1,1.0,0.5,0.002898550724637683,1.0597014925373134,0.04225352112676062,0,0.0
3,0,0,0,0,0,0,0,0,0,12.7,15.24,-5,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.03,0.9154929577464789,-0.012784398699891786,0,0.0
5,0,0,-6,-9,-1,-42,-7,-2,0,0.0,-2.54,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0.3333333333333333,0.07692307692307687,-1.283116883116883,1.0126582278481013,0.012025316455696156,-7,-0.3333333333333333
5,0,-5,-1,-4,-2,-21,3,1,0,7.62,0.0,-2,1,0,0,0,1,0,1,0,0,0,1,0,0,0.3,0.0357142857142857,-0.5636363636363636,1.0,0.04761904761904767,-5,-0.30000000000000004
3,-1,1,-2,-17,-5,-57,-3,-8,-2,-2.54,-2.54,3,0,1,1,0,0,0,0,1,0,0,1,0,0,0.33333333333333337,-0.08333333333333337,-1.755050505050505,1.0140845070422535,-0.0005868544600938774,-7,-0.3333333333333333
3,-2,6,-2,-12,-9,-77,-9,-3,-2,7.62,-2.54,-10,1,1,1,0,0,0,1,0,0,0,1,0,0,-0.05555555555555558,0.2142857142857142,-1.7128245476003148,1.0149253731343284,0.05926251097453905,-7,0.05555555555555547
3,-2,5,1,-6,-7,-28,1,-6,1,-5.08,-7.62,-6,0,1,0,1,0,0,0,0,1,0,1,0,0,-0.12727272727272732,0.2543859649122807,-0.7668269230769231,1.0416666666666667,0.012222222222222356,-1,0.12727272727272732
3,-1,0,-1,4,3,13,0,0,5,10.16,2.54,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0.625,-0.05128205128205121,0.3626588465298143,0.9861111111111112,0.04244913928012517,-1,-0.625
3,-3,1,-1,1,0,-4,-2,-1,2,2.54,5.08,-1,1,1,1,0,0,0,0,1,0,0,1,0,0,0.04761904761904767,0.033333333333333326,-0.1098790322580645,0.9746835443037976,-0.012329442709189342,0,-0.047619047619047616
3,0,0,0,3,3,16,0,2,-1,0.0,-10.16,9,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,-0.33333333333333337,0.40217391304347827,1.064516129032258,0.06256109481915917,2,0.0
3,0,-1,-1,0,3,6,0,-1,-1,0.0,-2.54,-5,0,1,1,0,0,0,0,0,1,0,0,0,1,-0.6666666666666667,-0.5,0.27419354838709675,1.0138888888888888,0.013698630136986245,2,0.6666666666666666
3,0,1,0,-2,-3,-15,0,1,-1,-2.54,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.5,0.4285714285714286,-0.46875,1.0,-0.014084507042253502,-2,-0.5
3,0,0,-2,-5,-5,-31,-1,1,-1,0.0,2.54,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.8333333333333334,-0.12820512820512825,-0.8378378378378379,0.9846153846153847,-0.01514423076923066,-5,-0.8333333333333334
3,0,0,1,0,1,1,-1,1,0,2.54,7.62,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,-0.07142857142857145,0.033333333333333326,0.9594594594594594,-0.027027027027027084,-1,-0.33333333333333337
3,0,1,0,0,-1,-4,0,-1,0,7.62,12.7,-3,1,1,0,1,0,0,0,1,0,0,0,0,1,-0.16666666666666663,0.08333333333333337,-0.06060606060606066,0.9333333333333333,-0.023809523809523725,1,0.16666666666666669
3,0,2,2,1,0,5,0,0,0,-10.16,2.54,-4,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.16666666666666663,0.050000000000000044,0.20982142857142855,0.9871794871794872,-0.06393606393606388,1,0.16666666666666669
5,0,-3,1,-1,1,-17,1,0,2,-5.08,0.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.38095238095238093,-0.125,-0.48571428571428565,1.0,-0.03076923076923066,-3,-0.380952380952381
3,-1,4,-3,-11,-7,-52,0,-3,0,-5.08,-15.24,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.05921052631578949,0.18518518518518512,-1.4857142857142858,1.081081081081081,0.0489864864864864,-8,-0.05921052631578949
3,-2,2,0,0,-3,-3,0,0,-1,2.54,0.0,-4,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.5,0.3333333333333333,-0.05357142857142855,1.0,0.01449275362318836,1,0.5
3,0,0,1,1,0,1,0,1,1,7.62,5.08,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0.6666666666666666,0.08333333333333337,0.032258064516129004,0.9722222222222223,0.015079365079365248,-1,-0.6666666666666667
3,0,-3,-2,-3,0,-11,0,0,-4,-5.08,0.0,10,0,1,1,0,0,0,0,0,1,0,0,0,1,-0.4642857142857143,0.0,-0.4868421052631579,1.0,-0.0277777777777779,1,0.4642857142857143
3,0,0,-1,-2,1,-3,0,0,-1,10.16,0.0,6,0,0,1,0,0,0,0,1,0,0,0,0,1,0.33333333333333337,-0.35,-0.18967741935483867,1.0,0.06153846153846154,-1,-0.3333333333333333
3,0,-1,0,-1,-1,-2,0,-1,-1,2.54,10.16,-1,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.5,0.08333333333333337,-0.056650246305418706,0.9452054794520548,-0.041095890410958735,1,0.5
3,0,0,0,-1,-1,2,0,0,-3,-5.08,-5.08,7,0,0,0,1,0,0,1,0,0,0,0,0,1,-1.0,-0.028571428571428525,-0.02792792792792792,1.0307692307692309,-0.0009184845005738573,2,1.0
3,0,0,1,1,1,3,0,0,1,-2.54,0.0,-3,1,1,1,0,0,0,1,0,0,0,0,0,1,1.0,0.3333333333333333,0.11314655172413793,1.0,-0.014084507042253613,0,0.0
3,-1,0,0,0,-1,-4,0,0,1,-2.54,5.08,-5,1,1,0,1,0,0,0,1,0,0,0,0,1,1.0,0.16666666666666669,-0.09801488833746899,0.9714285714285713,-0.04285714285714293,-1,-1.0
3,2,0,0,0,2,6,0,0,0,2.54,-5.08,10,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.17647058823529413,1.0303030303030303,0.04456327985739783,0,0.0
5,-1,9,7,2,-4,-11,0,-3,2,-7.62,-5.08,-6,1,1,0,1,0,0,1,0,0,0,1,0,0,-0.23809523809523808,0.36363636363636365,-0.16596638655462181,1.0285714285714285,-0.014682539682539852,3,0.23809523809523808
3,0,0,-1,-8,-3,-21,0,-2,-2,-7.62,2.54,-2,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,-0.1217948717948718,-0.5014619883040935,0.986842105263158,-0.0524561403508772,-4,0.0
3,4,-1,0,1,5,14,0,0,0,0.0,5.08,-1,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.5,-0.7142857142857143,0.467741935483871,0.9750000000000001,-0.024358974358974272,1,0.5
3,1,0,0,0,1,1,0,0,0,-10.16,-2.54,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.0,0.0,0.03571428571428571,1.0133333333333332,-0.040000000000000036,0,0.0
3,0,-5,-1,-1,3,-2,1,2,0,-5.08,0.0,-2,1,1,0,1,0,0,1,0,0,0,1,0,0,0.4047619047619048,-0.23232323232323238,-0.018382352941176516,1.0,-0.026315789473684292,-3,-0.40476190476190477
3,0,1,-2,-1,-1,-2,0,-1,0,5.08,-2.54,1,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.09999999999999998,0.08571428571428574,-0.07040998217468802,1.0131578947368423,0.038619275461380886,0,0.09999999999999998
3,1,-4,-4,-17,-11,-72,-5,-6,-1,-5.08,-5.08,-6,1,1,1,0,0,0,1,0,0,0,0,0,1,0.22999999999999998,-0.04806201550387601,-1.5801382778126964,1.0266666666666668,-0.0006926406926407447,-10,-0.22999999999999998
3,0,0,2,2,1,10,0,0,-2,-15.24,-17.78,4,1,1,1,0,0,0,1,0,0,0,0,0,1,-1.0,0.0,0.2939068100358423,1.095890410958904,0.008904109589041198,4,1.0
3,1,-1,-1,-2,0,-9,0,0,-1,-2.54,2.54,7,1,1,0,1,0,0,0,1,0,0,0,0,1,0.25,-0.16666666666666663,-0.4623188405797101,0.9866666666666667,-0.026486486486486438,-1,-0.25
3,0,-1,-1,-2,-2,-9,0,-1,0,-7.62,5.08,-4,0,1,1,0,0,0,0,1,0,0,0,0,1,-0.5,-0.5,-0.2903225806451613,0.9710144927536233,-0.07246376811594202,-1,-0.5
3,0,0,-1,-1,0,-5,0,0,0,2.54,-5.08,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,-0.5,-0.2142857142857143,1.028985507246377,0.04184527454582565,-1,-1.0
5,0,-1,-1,-10,-7,-31,1,-1,-11,0.0,-10.16,-3,1,1,0,1,0,0,1,0,0,0,1,0,0,-0.2683982683982684,0.19252873563218387,-0.8606060606060606,1.0571428571428572,0.05405405405405406,2,0.2683982683982684
5,0,-6,-3,0,1,3,4,6,-3,-2.54,-10.16,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0.23076923076923078,-0.047794117647058876,-0.030303030303030276,1.0597014925373134,0.0414126550346855,-2,-0.1538461538461538
3,-1,3,-2,0,-1,-15,-2,2,0,10.16,12.7,-2,1,1,0,0,1,0,0,0,1,0,1,0,0,0.25,0.0888888888888888,-0.46871008939974446,0.9305555555555556,-0.01388888888888884,-2,-0.25
3,0,-3,-3,-11,-3,-29,0,-1,-4,0.0,-5.08,-2,0,1,0,1,0,0,0,1,0,0,1,0,0,0.21666666666666667,0.010526315789473717,-0.8533724340175952,1.0285714285714285,0.02777777777777768,-6,-0.21666666666666667
3,0,0,0,-7,-4,-33,-1,2,0,-5.08,-7.62,-1,1,0,1,0,0,0,1,0,0,0,0,1,0,0.5,0.2666666666666667,-0.990530303030303,1.0461538461538462,0.016063348416289758,-9,-0.5
3,0,-2,-2,-7,-3,-33,-1,-1,1,-2.54,0.0,-5,0,1,1,0,0,0,1,0,0,0,1,0,0,0.23333333333333336,0.19999999999999996,-0.8995943204868153,1.0,-0.01388888888888884,-7,-0.2333333333333334
3,-1,4,1,1,-1,-1,0,-1,0,-2.54,0.0,-3,1,1,0,1,0,0,1,0,0,0,0,0,1,-0.41666666666666663,0.25,0.0010775862068965747,1.0,-0.01333333333333342,2,0.4166666666666667
3,0,0,2,3,2,2,-1,1,4,2.54,5.08,-3,1,1,1,0,0,0,1,0,0,0,1,0,0,0.38888888888888884,0.017045454545454586,0.1454545454545455,0.974025974025974,-0.012640692640692675,-2,-0.3888888888888889
3,1,-1,0,0,0,0,0,0,1,5.08,-2.54,-3,0,1,0,0,1,0,1,0,0,0,0,0,1,1.0,0.0,0.012931034482758619,1.0140845070422535,0.042057902973395844,-1,-1.0
3,0,0,-1,-1,0,-3,0,-1,1,-5.08,12.7,-1,0,1,1,0,0,0,1,0,0,0,0,0,1,0.5,-0.16666666666666663,-0.09247311827956989,0.9342105263157895,-0.09581171237954034,-1,-0.5
3,0,0,0,0,2,2,0,1,-1,0.0,2.54,10,0,1,0,0,1,0,1,0,0,0,0,0,1,0.0,-0.5,0.005681818181818177,0.9859154929577465,-0.013480885311871083,0,0.0
3,1,0,-2,0,4,10,0,0,0,5.08,-5.08,13,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,-0.3555555555555556,0.06944444444444442,1.0307692307692309,0.060619977037887685,0,0.0
5,0,-2,-1,-1,-1,-2,-2,1,-1,-2.54,5.08,6,0,0,1,0,0,0,1,0,0,0,1,0,0,0.033333333333333354,0.04761904761904767,-0.19310344827586212,0.9705882352941175,-0.04367201426024958,-1,-0.033333333333333326
3,0,2,-3,-11,-8,-45,0,-4,-2,0.0,0.0,-10,1,1,0,1,0,0,1,0,0,0,0,0,1,-0.15873015873015872,0.07931034482758614,-0.9116541353383458,1.0,0.0,-5,0.15873015873015872
3,-1,0,1,1,0,4,0,0,0,-2.54,-7.62,-3,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.33333333333333337,0.09999999999999998,0.16705069124423963,1.0405405405405406,0.025447525447525376,1,0.3333333333333333
3,-4,1,-6,-13,-8,-55,0,-2,-1,5.08,5.08,-5,0,1,0,0,1,0,1,0,0,0,0,0,1,-0.21428571428571427,0.36363636363636365,-1.3642857142857143,0.9705882352941175,0.00044563279857401383,-10,0.2142857142857143
3,-3,1,0,1,-3,-1,0,4,-4,-7.62,-2.54,-1,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.1428571428571429,0.19999999999999996,-0.014285714285714235,1.0131578947368423,-0.02665755297334238,1,0.14285714285714285
3,2,0,0,2,4,16,0,0,1,0.0,5.08,6,0,1,1,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,0.0,0.4495192307692308,0.9722222222222223,-0.02777777777777768,1,-0.33333333333333337
3,0,0,-1,-1,1,0,0,0,0,-7.62,-7.62,3,1,1,1,0,0,0,0,1,0,0,0,0,1,0.0,-0.25,-0.046296296296296335,1.0410958904109588,-0.00216294160057684,-1,0.0
3,0,-1,-1,-2,-1,-7,0,-1,0,7.62,2.54,0,0,1,1,0,0,0,1,0,0,0,0,0,1,-0.5,-0.6666666666666666,-0.25925925925925924,0.9863013698630138,0.02815829528158309,-1,-0.5
3,0,0,0,0,3,7,0,1,0,5.08,2.54,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.5,-0.6,0.22643678160919542,0.984375,0.015625,-1,-0.5
3,0,0,0,1,1,4,0,1,0,-2.54,-5.08,9,0,1,1,0,0,0,1,0,0,0,0,0,1,0.5,-0.33333333333333337,0.08944281524926687,1.0294117647058825,0.013445378151260456,0,-0.5
3,1,-1,-1,-1,0,-4,0,0,0,-12.7,-7.62,-12,1,1,0,0,1,0,1,0,0,0,0,0,1,0.0,-0.5,-0.09513513513513513,1.0422535211267605,-0.028169014084507116,0,0.0
5,2,-1,2,-1,0,2,1,0,-4,2.54,0.0,4,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.5714285714285714,-0.02777777777777779,-0.027168234064785746,1.0,0.015873015873015817,3,0.5714285714285714
3,0,-1,4,9,3,33,0,3,-1,-15.24,-20.32,12,0,1,0,1,0,0,1,0,0,0,0,0,1,-0.16666666666666669,0.027692307692307683,0.4772727272727273,1.1142857142857143,0.02417582417582409,7,0.16666666666666674
3,0,0,-4,-4,0,-9,0,-1,-1,0.0,7.62,-3,0,1,0,1,0,0,1,0,0,0,0,0,1,0.4,-0.380952380952381,-0.23035714285714282,0.9571428571428571,-0.04285714285714293,-2,-0.4
3,0,-1,-5,-6,-1,-17,0,-2,0,-7.62,-10.16,3,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.3333333333333333,-0.8571428571428571,-0.5862068965517241,1.0597014925373134,0.013243640950178603,-4,-0.6666666666666666
3,1,-2,0,0,-1,-5,0,1,0,-2.54,-7.62,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0.5,0.16666666666666663,-0.17931034482758618,1.0434782608695652,0.02898550724637694,-1,-0.5
3,1,-2,-2,-3,0,-7,0,-1,-1,2.54,-10.16,-3,1,1,1,0,0,0,0,0,1,0,0,0,1,-0.6666666666666666,-0.75,-0.2222222222222222,1.0597014925373134,0.07042253521126773,-1,-0.3333333333333333
3,0,0,-1,1,1,-2,0,-2,5,10.16,17.78,5,0,1,1,0,0,0,1,0,0,0,0,0,1,0.26388888888888884,-0.008928571428571397,-0.12222222222222223,0.9125,-0.03390410958904122,-2,-0.2638888888888889
3,2,0,-3,-4,1,-4,0,-2,0,5.08,2.54,3,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.5,-0.5714285714285714,-0.15151515151515155,0.9857142857142857,0.01449275362318836,-2,-0.5
3,0,0,-1,-3,-3,-24,0,0,4,2.54,-5.08,-7,1,1,1,0,0,0,0,1,0,0,0,0,1,0.5340909090909091,0.11250000000000004,-0.564102564102564,1.0266666666666668,0.03861471861471877,-7,-0.5340909090909091
3,0,-1,-1,-1,-4,-13,0,0,-1,2.54,5.08,2,1,1,0,1,0,0,1,0,0,0,0,0,1,-1.0,-0.2,-0.4482758620689655,0.9705882352941175,-0.01515151515151536,0,0.0
3,2,-1,1,-1,-2,-8,0,1,0,7.62,12.7,-14,0,1,0,0,1,0,0,1,0,0,0,0,1,0.6666666666666667,0.025000000000000022,-0.09523809523809523,0.9315068493150686,-0.025382755842062732,-2,-0.6666666666666666
5,-2,3,-1,1,-2,-3,-1,0,0,-7.62,-7.62,-6,0,1,1,0,0,0,0,0,1,0,1,0,0,-0.0892857142857143,0.18888888888888888,0.08333333333333326,1.0447761194029852,0.0006396588486141663,1,0.0892857142857143
