RedOdds,BlueOdds,TitleBout,Gender,BlueStance,RedStance,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,BetterRank,FinishRate,WinRatio,ExpPerAge,ReachAdvantageRatio,HeightReachRatio,WinsByDecision,DecisionRate,label
-125.0,115.0,False,MALE,Orthodox,Orthodox,0,-1,-1,-2,2,-11,0,-4,1,0.0,-2.54,-5,-10.7939,-0.2909,0.0,neither,-0.17500000000000004,0.06060606060606066,0.4366554054054054,1.0135135135135134,0.012972972972972951,1,0.175,0
-420.0,335.0,False,MALE,Orthodox,Orthodox,-1,0,-1,-5,2,-23,0,-4,0,10.16,20.32,3,-5.1235,-0.0588,-0.8824,Red,0.125,-0.17058823529411765,0.5405405405405406,0.9,-0.04999999999999993,-1,-0.125,0
-250.0,230.0,False,MALE,Orthodox,Orthodox,-1,-2,-1,-1,-2,3,0,0,-1,12.7,10.16,-1,-3.1667,-0.5,0.3333,neither,-0.5,-0.6666666666666667,-0.09729064039408866,0.9444444444444444,0.01388888888888884,0,0.5,0
165.0,-190.0,False,MALE,Southpaw,Southpaw,0,0,5,0,2,23,-1,-6,-1,2.54,0.0,2,19.2522,0.0278,0.3687,Red,-0.4666666666666667,0.05217391304347829,-0.6372732958098811,1.0,0.013513513513513487,7,0.4666666666666667,1
-155.0,135.0,False,MALE,Switch,Orthodox,-1,-5,-1,0,-1,4,0,-3,4,0.0,-2.54,-3,-17.1905,0.7143,0.8333,Red,0.20000000000000007,-0.11904761904761907,-0.09259259259259256,1.0138888888888888,0.01350837138508365,-1,-0.2,1
-110.0,100.0,False,MALE,Orthodox,Orthodox,0,0,1,1,0,1,0,1,0,-5.08,-5.08,-1,-41.5,0.0,0.0,neither,1.0,0.5,-0.02903225806451612,1.028169014084507,0.0,0,0.0,0
105.0,-125.0,False,MALE,Southpaw,Southpaw,0,1,0,3,-2,7,-2,-2,3,-7.62,-10.16,2,-10.4541,0.6087,0.8502,Red,-0.024038461538461564,-0.02657004830917875,-0.3021645021645021,1.0571428571428572,0.011969111969111879,2,0.024038461538461564,1
100.0,-120.0,False,MALE,Orthodox,Switch,0,0,0,0,0,-1,0,0,0,-5.08,0.0,3,-1.0,0.0,0.0,neither,0.0,0.0,0.026565464895635674,1.0,-0.027027027027027084,0,0.0,1
140.0,-160.0,False,MALE,Switch,Orthodox,0,1,0,-1,1,-6,0,-1,1,5.08,7.62,-4,-11.0,1.0,-0.5,neither,0.33333333333333337,0.25,0.3166666666666667,0.9594594594594594,-0.014084507042253502,-1,-0.3333333333333333,1
-185.0,170.0,False,MALE,Orthodox,Orthodox,0,-1,-2,-5,6,-27,0,-2,0,-12.7,-2.54,5,-37.6364,-0.0909,-0.7273,neither,-0.4,-0.45454545454545453,0.84375,1.0140845070422535,-0.05614241001564946,-3,-0.6,1
150.0,-170.0,False,MALE,Orthodox,Southpaw,0,-4,-3,-4,1,-14,0,-2,0,0.0,17.78,14,1.0714,0.6429,1.6984,Red,-0.025974025974025983,-0.007936507936507908,0.06140350877192979,0.9090909090909091,-0.0896103896103897,-2,0.025974025974025983,1
150.0,-175.0,False,MALE,Orthodox,Orthodox,0,0,1,1,-1,-1,0,-1,0,0.0,-5.08,-9,-0.46,0.2,0.31,neither,-0.5,0.19999999999999996,-0.09999999999999998,1.0266666666666668,0.02528138528138535,2,0.5,1
-298.0,240.0,False,MALE,Switch,Switch,1,-1,-4,-5,-1,-14,0,-1,-2,0.0,5.08,-9,-1.7,-1.3,-1.89,neither,-0.5,-0.25,0.36742424242424243,0.9733333333333333,-0.02630136986301379,-2,0.5,0
270.0,-330.0,False,MALE,Southpaw,Orthodox,0,0,-2,-3,2,-15,1,-2,1,-15.24,-22.86,4,-3.9524,0.2024,-1.25,Red,0.05555555555555558,0.1071428571428571,0.4404761904761906,1.1267605633802815,0.034330985915492884,-2,-0.05555555555555558,0
250.0,-300.0,False,MALE,Orthodox,Orthodox,0,-1,-1,-2,-1,1,0,0,-3,5.08,0.0,14,25.05,-1.2,2.15,Red,-0.5,-0.30000000000000004,-0.14615384615384613,1.0,0.025000000000000022,1,0.5,1
245.0,-295.0,False,MALE,Orthodox,Orthodox,0,1,0,-2,-2,-7,0,-3,0,-2.54,-5.08,-6,-1.19,-0.2,1.42,neither,-0.75,0.33333333333333337,0.1717171717171717,1.025974025974026,0.012000657570277795,1,0.75,1
-1250.0,700.0,False,MALE,Orthodox,Orthodox,0,-1,-1,-1,0,-2,0,0,-1,-2.54,-5.08,4,-6.94,-2.4,-4.84,neither,-1.0,-1.0,0.07692307692307693,1.0273972602739727,0.013333333333333308,0,0.0,0
120.0,-140.0,False,MALE,Orthodox,Southpaw,0,-1,2,5,2,-6,1,4,3,10.16,5.08,-2,-6.2063,-0.3492,-1.4048,Red,0.3137254901960785,0.1428571428571429,0.2776148582600195,0.9726027397260275,0.028169014084507116,-2,-0.31372549019607837,1
215.0,-255.0,False,MALE,Orthodox,Southpaw,1,0,0,0,1,-3,0,0,0,2.54,-2.54,0,-16.0,0.0,-1.0,neither,0.0,0.0,0.10344827586206896,1.0133333333333332,0.0256140350877192,0,0.0,1
-140.0,120.0,False,MALE,Orthodox,Southpaw,2,0,0,0,2,-6,-1,0,0,2.54,17.78,7,-12.5,0.0,0.0,neither,0.0,0.0,0.2,0.9027777777777778,-0.08931623931623922,0,0.0,0
-135.0,125.0,False,MALE,Southpaw,Orthodox,0,0,0,0,0,0,0,0,0,-5.08,-2.54,0,0.0,0.0,0.0,neither,0.0,0.0,0.0,1.0147058823529411,-0.014919011082694111,0,0.0,0
-190.0,175.0,False,MALE,Orthodox,Orthodox,2,0,-2,-4,5,-22,0,-1,-1,-12.7,-15.24,1,-13.8889,-1.3333,-1.1111,neither,-0.5,-0.4444444444444444,0.6875,1.08955223880597,0.012471887139643978,-2,-0.5,0
120.0,-140.0,False,MALE,Orthodox,Orthodox,0,-1,-1,-1,1,-2,0,-1,-1,0.0,5.08,-3,-0.11,-0.8,-2.13,neither,-0.6666666666666666,0.25,0.09629629629629627,0.9726027397260275,-0.025853752652903683,1,0.6666666666666667,0
-245.0,200.0,False,FEMALE,Southpaw,Orthodox,0,0,1,1,0,1,0,0,0,-7.62,-17.78,2,-2.54,-4.6,0.57,neither,0.0,0.5,-0.026190476190476195,1.1147540983606556,0.057135969141755116,1,1.0,0
-660.0,540.0,False,MALE,Southpaw,Orthodox,0,0,-2,-2,0,-7,0,-2,0,-12.7,-15.24,0,-70.0,-0.3333,-0.3333,neither,-1.0,-0.6666666666666666,0.24137931034482757,1.0845070422535212,0.01188951893177248,0,0.0,0
135.0,-145.0,False,MALE,Orthodox,Orthodox,1,0,-2,-9,9,-47,0,-1,0,5.08,7.62,5,-36.2632,0.8947,0.4737,neither,-0.1111111111111111,-0.47368421052631576,1.497518610421836,0.9589041095890413,-0.013111545988258144,-8,-0.8888888888888888,1
160.0,-190.0,False,MALE,Orthodox,Southpaw,-3,0,0,0,-3,-8,0,0,0,-5.08,-5.08,-3,2.37,-0.6,-0.86,neither,0.0,0.0,0.24242424242424243,1.028985507246377,-0.0008164931618696025,0,0.0,1
-200.0,170.0,True,FEMALE,Switch,Orthodox,0,-1,-1,-8,4,-28,-1,-3,-1,7.62,2.54,-3,-0.33,0.4,-1.46,Red,-0.12121212121212122,0.2666666666666667,1.0629629629629629,0.984126984126984,0.03200204813108032,-4,0.12121212121212122,1
200.0,-220.0,False,MALE,Orthodox,Orthodox,0,0,0,2,0,0,0,2,0,5.08,5.08,5,-18.1905,0.0794,0.3492,Red,0.05714285714285705,0.06349206349206349,-0.05824372759856633,0.9746835443037976,0.0003287851389118801,0,-0.05714285714285716,0
415.0,-525.0,False,MALE,Southpaw,Switch,0,-1,-1,-1,1,-2,0,-1,0,10.16,12.7,-1,-11.0,0.0,0.0,neither,-1.0,-0.5,0.07692307692307693,0.9350649350649349,-0.012987012987013102,0,0.0,1
-210.0,175.0,False,MALE,Orthodox,Orthodox,0,0,-1,0,0,5,0,2,-1,0.0,-5.08,4,36.8571,0.0,0.8571,Red,0.25,0.0,-0.2616487455197133,1.0307692307692309,0.029850746268656803,-1,-0.25,0
-470.0,375.0,False,MALE,Orthodox,Southpaw,0,-1,-1,-1,0,-1,0,-1,0,0.0,-5.08,1,-23.0,0.0,-1.0,neither,-1.0,-1.0,0.03333333333333333,1.0273972602739727,0.026666666666666727,0,0.0,0
-125.0,115.0,False,MALE,Southpaw,Orthodox,0,0,-1,-1,0,-2,-1,0,-1,2.54,-2.54,-6,-7.8333,-0.4167,-0.5833,neither,-0.16666666666666663,-0.08333333333333337,0.13468013468013468,1.0135135135135134,0.02630630630630626,0,0.16666666666666669,1
-335.0,305.0,False,MALE,Orthodox,Orthodox,0,0,1,6,-5,15,0,6,-2,-10.16,-12.7,0,-39.2059,-0.2745,0.1569,neither,0.036363636363636376,-0.18627450980392157,-0.5172413793103449,1.0735294117647058,0.014705882352941124,2,-0.036363636363636376,0
-130.0,110.0,False,MALE,Orthodox,Orthodox,1,0,-3,-6,4,-25,0,-3,0,12.7,17.78,0,-57.8182,0.0,0.0,neither,-0.5,-0.5454545454545454,0.8064516129032259,0.9066666666666666,-0.026666666666666727,-3,-0.5,0
220.0,-260.0,False,MALE,Orthodox,Orthodox,0,0,0,0,1,-2,0,0,0,-2.54,0.0,4,34.0,-0.5,0.5,neither,0.0,0.5,0.06119162640901771,1.0,-0.013698630136986245,0,0.0,1
-250.0,210.0,False,MALE,Southpaw,Orthodox,0,-3,-3,-6,2,-21,0,-2,0,5.08,0.0,3,31.1111,-0.1111,-2.5556,neither,-0.2857142857142857,0.2222222222222222,0.6888888888888889,1.0,0.027397260273972712,-4,0.2857142857142857,0
-115.0,-105.0,False,MALE,Orthodox,Orthodox,0,-1,-3,-8,4,-26,-1,-4,-2,2.54,2.54,12,1.45,0.9,-0.94,Red,0.1333333333333333,0.06349206349206349,0.472934472934473,0.9870129870129869,0.00034176349965819863,-2,-0.13333333333333333,0
-120.0,100.0,False,MALE,Orthodox,Southpaw,2,2,-1,1,-1,7,0,2,1,5.08,2.54,-1,8.4833,0.3333,-2.9167,Red,0.380952380952381,-0.016666666666666607,-0.1836007130124777,0.9848484848484849,0.01538461538461533,-2,-0.38095238095238093,1
145.0,-160.0,False,MALE,Southpaw,Orthodox,1,0,-4,-6,3,-19,0,-1,-4,-2.54,2.54,5,1.13,-0.6,-1.27,neither,-0.8333333333333334,-0.6,0.5436105476673428,0.9863013698630138,-0.027207001522069896,-1,-0.16666666666666666,0
-185.0,170.0,False,MALE,Orthodox,Orthodox,-1,-3,-3,-4,0,-8,0,-2,-1,-5.08,2.54,-3,-20.4,-0.4,-1.4,neither,-0.75,-0.8,0.26969696969696966,0.9875,-0.03734177215189871,-1,-0.25,1
-310.0,255.0,False,MALE,Southpaw,Southpaw,2,-1,-1,-2,1,-1,0,0,0,-7.62,-2.54,13,-0.25,-2.2,1.07,neither,0.0,-0.4166666666666667,0.06582633053221287,1.0136986301369864,-0.027582376897445138,0,0.0,0
-135.0,115.0,False,MALE,Switch,Orthodox,0,0,-1,-2,2,-10,0,0,0,7.62,5.08,-2,-39.8,0.0,-1.2,neither,0.0,-0.4,0.3780332056194125,0.9733333333333333,0.013698630136986245,-2,-1.0,1
250.0,-300.0,False,MALE,Orthodox,Orthodox,-1,0,-1,-2,-3,-8,0,0,-1,5.08,5.08,-6,1.42,-0.9,-6.56,neither,-0.5,-0.4,0.22266009852216745,0.9722222222222223,0.0,-1,-0.5,1
-350.0,310.0,False,MALE,Southpaw,Switch,1,-1,-1,0,2,9,0,4,-6,2.54,0.0,-1,3.51,-0.7,-1.77,neither,-0.2222222222222222,-0.0803571428571429,-0.30124777183600715,1.0,0.01388888888888884,2,0.2222222222222222,0
122.0,-144.0,False,MALE,Orthodox,Orthodox,-1,5,1,1,0,2,0,-3,2,-5.08,5.08,5,-1.5,0.1,4.54,Red,-0.18055555555555558,0.018181818181818188,0.10666666666666669,0.9710144927536233,-0.0584036340038937,2,0.18055555555555558,0
115.0,-141.0,False,MALE,Orthodox,Orthodox,2,-5,6,2,2,6,5,2,3,5.08,12.7,4,0.15,0.8,1.42,Red,0.44999999999999996,-0.06060606060606066,-0.0625,0.9358974358974358,-0.037583421145064966,-3,-0.45,1
-190.0,165.0,False,MALE,Orthodox,Orthodox,1,1,0,0,0,2,0,0,-1,-10.16,-12.7,-6,12.5,0.0,2.0,neither,-1.0,0.0,-0.049032258064516124,1.0724637681159421,0.013513513513513598,1,1.0,1
325.0,-400.0,False,MALE,Southpaw,Orthodox,0,1,1,0,1,-3,0,0,0,-2.54,-7.62,0,0.0,2.0,1.8333,neither,0.0,0.33333333333333337,0.11538461538461536,1.0434782608695652,0.02777777777777768,0,0.0,1
-125.0,105.0,False,MALE,Orthodox,Switch,0,-3,-3,-4,1,-15,-1,0,0,0.0,7.62,-1,33.1667,-0.3333,-6.1667,neither,0.0,0.16666666666666663,0.5206896551724138,0.9589041095890413,-0.039334637964774766,-4,0.0,1
190.0,-230.0,False,MALE,Southpaw,Orthodox,-1,0,0,0,-1,1,0,0,0,7.62,12.7,11,31.0,0.0,0.0,neither,0.0,0.0,-0.043478260869565216,0.9350649350649349,-0.025974025974025983,0,0.0,1
124.0,-148.0,False,MALE,Southpaw,Switch,1,-1,0,0,1,3,0,0,0,5.08,-2.54,-2,-3.91,0.0,-2.01,neither,0.0,-0.5,-0.13391304347826086,1.0140845070422535,0.04186228482003118,0,0.0,0
500.0,-675.0,False,MALE,Switch,Orthodox,1,-1,-1,-1,0,-4,0,0,0,-12.7,-7.62,-12,4.79,0.0,-0.71,neither,0.0,-0.5,0.09513513513513513,1.0422535211267605,-0.028169014084507116,0,0.0,1
-110.0,-110.0,False,MALE,Orthodox,Orthodox,0,-1,-1,-3,-1,-6,0,-2,0,0.0,-2.54,-3,-1.5,0.5,5.62,Red,-0.09999999999999998,0.16666666666666663,0.1777777777777778,1.0144927536231885,0.014078674948240333,-1,0.09999999999999998,0
310.0,-390.0,False,MALE,Orthodox,Orthodox,-1,5,0,-4,-3,-23,0,0,1,2.54,-2.54,-12,0.36,1.2,1.01,Red,0.46666666666666673,0.25,0.49595141700404854,1.0144927536231885,0.028157349896480555,-5,-0.4666666666666666,1
-155.0,145.0,False,MALE,Orthodox,Orthodox,-4,-1,1,1,-3,10,0,1,0,0.0,0.0,2,-16.5556,-0.8,-0.1556,neither,0.16666666666666663,-0.06666666666666671,-0.3499511241446725,1.0,0.0,0,-0.16666666666666669,0
-165.0,155.0,False,MALE,Orthodox,Orthodox,0,0,0,0,0,2,0,0,0,2.54,-0.34,-3,13.0,2.0,0.0,neither,0.0,0.0,-0.06105990783410138,1.0018888888888888,0.015920187793427187,0,0.0,0
142.0,-170.0,False,MALE,Orthodox,Orthodox,-1,1,-2,-1,1,0,0,1,-2,2.54,5.08,-1,-0.95,-0.8,0.83,neither,-0.16666666666666669,-0.14285714285714285,-0.013445378151260512,0.9729729729729729,-0.012387387387387316,0,0.16666666666666663,0
-240.0,200.0,False,MALE,Orthodox,Orthodox,0,-2,-2,-6,0,-15,1,0,-1,0.0,-5.08,3,19.3273,0.0364,-2.1273,Red,0.625,-0.32727272727272727,0.4267241379310345,1.0307692307692309,0.030309988518943842,-5,-0.625,1
255.0,-280.0,False,MALE,Orthodox,Southpaw,0,3,-1,-5,5,-24,-1,0,-5,2.54,-7.62,-2,9.5714,-0.7857,-0.25,neither,-0.13888888888888884,0.3571428571428571,0.9423076923076923,1.0410958904109588,0.05263157894736836,0,0.1388888888888889,0
211.0,-231.0,False,MALE,Southpaw,Southpaw,-1,-2,4,9,-2,34,2,3,0,7.62,5.08,3,10.4216,0.7647,1.1275,neither,-0.24999999999999994,0.20588235294117652,-1.1309297912713472,0.9722222222222223,0.015079365079365248,6,0.25000000000000006,1
-525.0,450.0,False,MALE,Southpaw,Orthodox,0,-2,-2,-4,1,-13,0,-1,1,5.08,2.54,-5,-13.5,3.0,-1.8333,neither,0.8,0.16666666666666663,0.54,0.9866666666666667,0.013513513513513598,-4,-0.8,0
-195.0,165.0,False,MALE,Switch,Switch,0,0,-1,-2,-1,-7,0,-1,0,-7.62,-20.32,-4,-0.42,0.5,0.52,neither,0.33333333333333337,0.25,0.23586206896551723,1.1194029850746268,0.07144278606965193,-1,-0.3333333333333333,0
-385.0,286.0,False,MALE,Orthodox,Orthodox,-1,0,-2,-4,-2,-13,0,0,-2,-7.62,0.0,7,-3.02,-1.1,-1.77,neither,-0.5,-0.6666666666666666,0.5,1.0,-0.041095890410958846,-2,-0.5,1
175.0,-210.0,False,MALE,Orthodox,Orthodox,-2,0,1,1,-3,10,0,1,0,-2.54,5.08,0,23.75,0.0,2.5,neither,1.0,0.25,-0.3448275862068966,0.9729729729729729,-0.04016516516516522,0,0.0,0
-335.0,245.0,False,MALE,Orthodox,Southpaw,0,0,0,0,0,0,0,0,0,2.54,5.08,-1,0.0,0.0,0.0,neither,0.0,0.0,0.0,0.9722222222222223,-0.01388888888888884,0,0.0,1
-300.0,250.0,False,MALE,Orthodox,Orthodox,0,-2,-2,-2,0,-4,0,0,0,2.54,2.54,-3,-10.75,1.0,2.75,neither,0.25,0.0,0.14611005692599618,0.9863013698630138,0.0,-2,-0.25,1
116.0,-126.0,False,MALE,Orthodox,Orthodox,-1,-4,-1,-3,-2,-10,0,6,-3,-7.62,-15.24,6,-6.5128,-0.5128,-2.5,neither,0.4444444444444445,-0.17307692307692313,0.11778846153846145,1.0857142857142856,0.03834586466165402,-6,-0.4444444444444444,0
-340.0,280.0,False,MALE,Orthodox,Southpaw,0,-1,-1,-1,0,-3,0,0,0,5.08,0.0,-3,-56.0,-3.0,-1.0,neither,0.0,-1.0,0.10714285714285714,1.0,0.02631578947368418,-1,-1.0,0
180.0,-210.0,False,MALE,Switch,Southpaw,0,3,0,-15,-10,-82,-4,-2,-4,0.0,2.54,-8,1.42,-0.6,-1.66,Red,0.0,0.18817204301075274,2.1118359739049395,0.9859154929577465,-0.013682092555331926,-9,0.0,1
-425.0,340.0,False,MALE,Southpaw,Southpaw,0,-6,-2,6,-8,39,0,-4,8,7.62,5.08,-3,15.1905,1.0952,0.0,neither,-0.08791208791208782,-0.38095238095238093,-1.2592592592592593,0.9736842105263158,0.014935988620199292,2,0.08791208791208793,1
150.0,-170.0,False,MALE,Orthodox,Southpaw,0,1,-1,-3,4,-18,-1,0,0,2.54,5.08,6,29.1,0.9,-3.5667,Red,0.2142857142857143,0.21666666666666667,0.4474789915966386,0.9701492537313432,-0.014466130884041473,-3,-0.2142857142857143,1
-125.0,105.0,False,MALE,Orthodox,Orthodox,0,0,-1,-1,0,-2,-1,-1,-1,-2.54,-2.54,-8,5.1667,0.1667,1.0,neither,-1.0,-0.16666666666666669,0.1111111111111111,1.0135135135135134,-0.0003603603603603567,1,1.0,0
-980.0,640.0,True,MALE,Orthodox,Orthodox,0,-3,-3,-5,2,-31,-7,1,-2,5.08,0.0,4,-22.6818,-0.4545,-2.7273,Red,0.16666666666666669,0.18181818181818177,1.0535714285714286,1.0,0.030303030303030165,-4,-0.16666666666666663,0
-920.0,610.0,True,FEMALE,Orthodox,Southpaw,0,-2,-1,-1,0,-8,-4,-1,-2,10.16,5.08,0,1.33,-0.3,-1.94,Red,-0.42857142857142855,-0.02777777777777779,0.25806451612903225,0.9705882352941175,0.029857397504456262,2,0.4285714285714286,0
-160.0,140.0,False,MALE,Orthodox,Orthodox,2,0,-1,-1,3,-9,0,0,0,0.0,15.24,-3,-41.75,0.0,-1.0,neither,0.0,-0.25,0.3103448275862069,0.922077922077922,-0.07901957197731857,-1,-1.0,1
-1000.0,580.0,False,MALE,Southpaw,Switch,0,-1,-5,-6,-1,-13,0,-4,0,-10.16,-10.16,2,-3.44,-0.6,-0.63,neither,-0.6666666666666666,-0.8571428571428571,0.5,1.0588235294117647,-0.0008169934640522847,-2,-0.3333333333333333,0
125.0,-135.0,False,MALE,Orthodox,Orthodox,0,0,0,0,0,0,0,0,0,2.54,8.93,7,0.0,0.0,0.0,neither,0.0,0.0,0.0,0.9525,-0.03432624113475191,0,0.0,1
-190.0,165.0,False,MALE,Orthodox,Switch,-1,0,1,1,-2,5,0,0,1,12.7,10.16,-3,-5.04,1.5,2.31,neither,1.0,0.3333333333333333,-0.15625,0.9466666666666667,0.01558685446009389,0,0.0,0
-630.0,450.0,False,MALE,Orthodox,Orthodox,1,-3,-2,-2,1,-5,0,1,-1,-5.08,-10.16,-7,-0.53,-1.9,-2.29,neither,0.6666666666666667,-0.5,0.14247311827956988,1.0606060606060608,0.028571428571428692,-2,-0.6666666666666666,0
-106.0,-118.0,False,MALE,Orthodox,Orthodox,0,0,0,0,0,0,0,0,0,-187.96,-187.96,0,8.54,1.9,1.91,neither,0.0,0.0,0.0,1.0927906976744186,0.0,0,0.0,0
-158.0,134.0,False,MALE,Southpaw,Orthodox,0,0,0,3,2,14,0,2,-1,0.0,2.54,3,-2.71,0.0,1.58,neither,-0.1785714285714286,0.05555555555555558,-0.3282828282828283,0.9866666666666667,-0.01315315315315313,2,0.17857142857142855,0
-140.0,120.0,False,FEMALE,Orthodox,Orthodox,0,1,-1,-2,0,-3,0,-3,0,2.54,2.54,5,-0.67,-0.6,0.35,neither,-0.75,-0.13333333333333341,0.15880893300248142,0.9850746268656715,0.0,1,0.75,1
-385.0,345.0,False,MALE,Orthodox,Orthodox,2,0,-3,-4,3,-15,0,-2,-1,-12.7,-22.86,5,-26.7143,-1.0,-0.1429,neither,-0.75,-0.5714285714285714,0.4838709677419355,1.1323529411764706,0.0536669213139801,-1,-0.25,0
-198.0,164.0,False,MALE,Southpaw,Orthodox,2,-4,3,0,0,-3,0,0,1,7.62,12.7,1,-2.56,0.1,2.4,neither,0.14285714285714285,0.0,0.11079545454545459,0.9358974358974358,-0.023006673691605473,-1,-0.14285714285714285,1
180.0,-220.0,False,FEMALE,Orthodox,Orthodox,-1,3,0,-2,-1,-4,-1,-2,-1,-10.16,-12.7,1,-0.66,-0.4,-0.46,neither,-0.6,0.0357142857142857,0.14623655913978495,1.0746268656716418,0.01388888888888884,1,0.6,0
-135.0,125.0,False,MALE,Switch,Orthodox,0,0,0,-1,3,-12,0,1,0,10.16,10.16,6,-23.8,-0.2,-1.4,neither,1.0,0.6,0.39166666666666666,0.9466666666666667,0.0022535211267605826,-2,-1.0,0
-145.0,125.0,False,MALE,Switch,Southpaw,-1,-2,-3,-10,2,-25,0,-4,-1,-10.16,-15.24,5,38.9375,-0.25,-1.875,Red,-0.4166666666666667,-0.25,0.6476190476190476,1.0857142857142856,0.02631578947368418,-5,0.41666666666666663,0
-360.0,300.0,False,MALE,Southpaw,Orthodox,0,0,-1,-2,-1,-9,0,0,-1,-5.08,0.0,2,2.7,0.3,-1.84,neither,-0.3333333333333333,0.25,0.34890109890109894,1.0,-0.0273972602739726,-2,-0.6666666666666666,0
-1430.0,750.0,False,FEMALE,Orthodox,Southpaw,3,-1,0,0,3,8,0,1,-1,0.0,2.54,8,-0.21,-0.8,0.39,neither,0.0,-0.75,-0.2468443197755961,0.9855072463768116,-0.014066496163682829,0,0.0,1
375.0,-510.0,False,MALE,Orthodox,Orthodox,0,3,-2,-9,-4,-37,-1,-1,-2,10.16,10.16,-8,2.43,2.2,1.75,Red,0.46153846153846156,0.23529411764705888,1.0148148148148148,0.9466666666666667,0.0007511737089201942,-6,-0.46153846153846156,1
-235.0,195.0,False,MALE,Orthodox,Orthodox,0,-2,0,-2,-1,1,0,-1,2,-2.54,-2.54,-6,-1.01,0.3,-3.8,Red,0.2,-0.09890109890109888,0.16666666666666674,1.0128205128205128,-0.0006491398896462108,-3,-0.19999999999999996,1
-320.0,260.0,False,FEMALE,Orthodox,Orthodox,0,-1,-1,-3,0,-6,0,0,-2,-2.54,-5.08,-3,-6.8333,-0.5,-0.3333,Red,-0.5,-0.3333333333333333,0.2555555555555556,1.0307692307692309,0.01538461538461533,-1,0.5,0
-230.0,175.0,False,MALE,Orthodox,Orthodox,0,0,0,1,1,5,-1,1,0,-10.16,-2.54,-1,-0.23,-0.5,-0.89,Red,0.5,-0.33333333333333337,-0.18915343915343913,1.0149253731343284,-0.04477611940298509,0,-0.5,0
115.0,-125.0,False,MALE,Orthodox,Orthodox,-1,0,-1,-2,0,-7,0,2,-1,10.16,10.16,-1,20.6857,-1.2857,-0.8571,neither,0.75,-0.17142857142857137,0.24408602150537634,0.943661971830986,0.00084086609207501,-3,-0.75,0
390.0,-520.0,False,MALE,Southpaw,Orthodox,-1,7,3,-2,-7,-14,0,-2,-5,-5.08,-2.54,-5,1.16,-1.1,-0.12,Red,-0.7142857142857143,0.4375,0.3082437275985662,1.0133333333333332,-0.013508771929824692,5,0.7142857142857143,1
-198.0,164.0,False,FEMALE,Orthodox,Orthodox,1,-5,-2,4,4,26,7,0,3,-5.08,0.0,-2,-2.56,0.4,0.38,Red,0.15555555555555556,-0.3076923076923077,-0.8641251221896383,1.0,-0.030769230769230882,1,-0.15555555555555556,0
180.0,-220.0,False,FEMALE,Orthodox,Orthodox,0,-1,-1,3,-6,24,0,1,0,5.08,5.08,-8,0.0,-0.3,-0.02,neither,0.2,-0.24999999999999994,-0.617989417989418,0.9687499999999999,0.0005040322580645018,2,-0.19999999999999996,1
-230.0,190.0,False,MALE,Orthodox,Orthodox,-2,-1,0,0,-2,5,0,0,-1,0.0,7.62,-3,20.0,-0.25,-0.5,neither,-1.0,-0.25,-0.16666666666666666,0.9558823529411764,-0.0447963800904978,1,1.0,0
188.0,-205.0,False,MALE,Orthodox,Orthodox,3,0,-2,-10,5,-44,-4,-3,0,10.16,2.54,9,5.9935,0.2857,-1.9805,neither,0.32142857142857145,-0.06493506493506496,1.019056261343013,0.986842105263158,0.040000000000000036,-7,-0.3214285714285714,1
230.0,-285.0,False,MALE,Orthodox,Orthodox,0,0,0,0,0,-3,0,0,0,-5.08,-2.54,2,2.89,-0.7,-4.8,neither,0.0,0.0,0.13777777777777778,1.0142857142857142,-0.014889336016096655,0,0.0,0
375.0,-420.0,False,MALE,Orthodox,Southpaw,1,0,-3,-13,6,-29,-5,-2,-8,2.54,2.54,1,24.0455,-0.9091,-0.5303,Blue,0.2142857142857143,-0.30303030303030304,0.8484848484848485,0.9875,0.0006329113924050667,-2,-0.14285714285714285,1
-144.0,122.0,False,FEMALE,Orthodox,Orthodox,0,1,0,-4,-5,-24,-1,0,0,-2.54,-12.7,-3,-1.73,0.4,0.08,neither,0.19047619047619047,0.09999999999999998,0.6176470588235294,1.0847457627118644,0.06647245762711851,-4,-0.19047619047619047,0
-125.0,105.0,False,MALE,Southpaw,Orthodox,-1,-2,-1,-4,0,-10,-1,0,0,0.0,0.0,-1,-12.5111,0.2,0.9556,Red,0.38095238095238093,-0.1777777777777778,0.34946236559139787,1.0,0.0,-4,-0.380952380952381,0
115.0,-135.0,False,MALE,Orthodox,Orthodox,0,-2,0,2,0,13,3,3,-1,-5.08,2.54,-4,1.7639,-0.3125,0.2778,Red,0.09523809523809523,0.02777777777777779,-0.22916666666666674,0.9866666666666667,-0.040000000000000036,0,-0.09523809523809523,0
-225.0,185.0,False,MALE,Southpaw,Orthodox,-1,0,2,2,-1,6,0,1,0,0.0,7.62,0,1.28,0.3,-4.01,neither,0.5,0.6666666666666666,-0.20689655172413793,0.9605263157894737,-0.03893294881038212,1,0.5,0
-110.0,-110.0,False,MALE,Orthodox,Orthodox,0,0,-1,-1,0,-3,0,-1,0,-2.54,-5.08,4,1.44,-1.0,2.3,neither,-1.0,-0.5,0.11176470588235295,1.0303030303030303,0.014705882352941124,0,0.0,0
